espn_game_id,kalshi_event_ticker,game_date,away_team,home_team,home_spread,abs_spread
401810750,KXNBAGAME-26MAR04UTAPHI,2026-03-04,UTA,PHI,-7.5,7.5
401810751,KXNBAGAME-26MAR04PORMEM,2026-03-04,POR,MEM,10.5,10.5
401810752,KXNBAGAME-26MAR04ATLMIL,2026-03-04,ATL,MIL,-1.0,1.0
401810753,KXNBAGAME-26MAR04INDLAC,2026-03-04,IND,LAC,-13.0,13.0
401810754,KXNBAGAME-26MAR05DALORL,2026-03-05,DAL,ORL,-9.5,9.5
401810755,KXNBAGAME-26MAR05UTAWAS,2026-03-05,UTA,WAS,-2.5,2.5
401810756,KXNBAGAME-26MAR05BKNMIA,2026-03-05,BKN,MIA,-12.5,12.5
401810757,KXNBAGAME-26MAR05GSWHOU,2026-03-05,GSW,HOU,-8.5,8.5
401810758,KXNBAGAME-26MAR05TORMIN,2026-03-05,TOR,MIN,-5.5,5.5
401810759,KXNBAGAME-26MAR05DETSAS,2026-03-05,DET,SAS,-3.5,3.5
401810760,KXNBAGAME-26MAR05CHIPHX,2026-03-05,CHI,PHX,-10.5,10.5
401810761,KXNBAGAME-26MAR05LALDEN,2026-03-05,LAL,DEN,-5.5,5.5
401810762,KXNBAGAME-26MAR05NOPSAC,2026-03-05,NOP,SAC,5.5,5.5
401810763,KXNBAGAME-26MAR06DALBOS,2026-03-06,DAL,BOS,-13.5,13.5
401810764,KXNBAGAME-26MAR06MIACHA,2026-03-06,MIA,CHA,-7.5,7.5
401810765,KXNBAGAME-26MAR06PORHOU,2026-03-06,POR,HOU,-6.5,6.5
401810766,KXNBAGAME-26MAR06NYKDEN,2026-03-06,NYK,DEN,1.5,1.5
401810767,KXNBAGAME-26MAR06NOPPHX,2026-03-06,NOP,PHX,-6.5,6.5
401810768,KXNBAGAME-26MAR06LACSAS,2026-03-06,LAC,SAS,-7.5,7.5
401810769,KXNBAGAME-26MAR06INDLAL,2026-03-06,IND,LAL,-9.5,9.5
401810770,KXNBAGAME-26MAR07ORLMIN,2026-03-07,ORL,MIN,-6.5,6.5
401810771,KXNBAGAME-26MAR07BKNDET,2026-03-07,BKN,DET,-14.5,14.5
401810772,KXNBAGAME-26MAR07PHIATL,2026-03-07,PHI,ATL,-6.5,6.5
401810773,KXNBAGAME-26MAR07LACMEM,2026-03-07,LAC,MEM,5.5,5.5
401810774,KXNBAGAME-26MAR07UTAMIL,2026-03-07,UTA,MIL,-9.5,9.5
401810775,KXNBAGAME-26MAR07GSWOKC,2026-03-07,GSW,OKC,-14.5,14.5
401810776,KXNBAGAME-26MAR08BOSCLE,2026-03-08,BOS,CLE,1.5,1.5
401810777,KXNBAGAME-26MAR08NYKLAL,2026-03-08,NYK,LAL,2.5,2.5
401810778,KXNBAGAME-26MAR08DETMIA,2026-03-08,DET,MIA,1.5,1.5
401810779,KXNBAGAME-26MAR08DALTOR,2026-03-08,DAL,TOR,-10.5,10.5
401810780,KXNBAGAME-26MAR08WASNOP,2026-03-08,WAS,NOP,-10.5,10.5
401810781,KXNBAGAME-26MAR08ORLMIL,2026-03-08,ORL,MIL,3.5,3.5
401810782,KXNBAGAME-26MAR08HOUSAS,2026-03-08,HOU,SAS,-5.5,5.5
401810783,KXNBAGAME-26MAR08CHAPHX,2026-03-08,CHA,PHX,4.5,4.5
401810784,KXNBAGAME-26MAR08INDPOR,2026-03-08,IND,POR,-8.5,8.5
401810785,KXNBAGAME-26MAR08CHISAC,2026-03-08,CHI,SAC,2.5,2.5
401810786,KXNBAGAME-26MAR09PHICLE,2026-03-09,PHI,CLE,-12.5,12.5
401810787,KXNBAGAME-26MAR09MEMBKN,2026-03-09,MEM,BKN,1.5,1.5
401810788,KXNBAGAME-26MAR09DENOKC,2026-03-09,DEN,OKC,-6.5,6.5
401810789,KXNBAGAME-26MAR09GSWUTA,2026-03-09,GSW,UTA,5.5,5.5
401810790,KXNBAGAME-26MAR09NYKLAC,2026-03-09,NYK,LAC,2.5,2.5
401810791,KXNBAGAME-26MAR10MEMPHI,2026-03-10,MEM,PHI,-2.5,2.5
401810792,KXNBAGAME-26MAR10DETBKN,2026-03-10,DET,BKN,14.5,14.5
401810793,KXNBAGAME-26MAR10WASMIA,2026-03-10,WAS,MIA,-15.5,15.5
401810794,KXNBAGAME-26MAR10DALATL,2026-03-10,DAL,ATL,-8.5,8.5
401810795,KXNBAGAME-26MAR10TORHOU,2026-03-10,TOR,HOU,-5.5,5.5
401810796,KXNBAGAME-26MAR10PHXMIL,2026-03-10,PHX,MIL,1.5,1.5
401810797,KXNBAGAME-26MAR10BOSSAS,2026-03-10,BOS,SAS,-3.5,3.5
401810798,KXNBAGAME-26MAR10CHIGSW,2026-03-10,CHI,GSW,-6.5,6.5
401810799,KXNBAGAME-26MAR10CHAPOR,2026-03-10,CHA,POR,2.5,2.5
401810800,KXNBAGAME-26MAR10INDSAC,2026-03-10,IND,SAC,-3.5,3.5
401810801,KXNBAGAME-26MAR10MINLAL,2026-03-10,MIN,LAL,2.5,2.5
401810802,KXNBAGAME-26MAR11CLEORL,2026-03-11,CLE,ORL,3.5,3.5
401810803,KXNBAGAME-26MAR11TORNOP,2026-03-11,TOR,NOP,2.5,2.5
401810804,KXNBAGAME-26MAR11NYKUTA,2026-03-11,NYK,UTA,13.5,13.5
401810805,KXNBAGAME-26MAR11HOUDEN,2026-03-11,HOU,DEN,-6.5,6.5
401810806,KXNBAGAME-26MAR11CHASAC,2026-03-11,CHA,SAC,12.5,12.5
401810807,KXNBAGAME-26MAR11MINLAC,2026-03-11,MIN,LAC,-1.5,1.5
401810808,KXNBAGAME-26MAR12PHIDET,2026-03-12,PHI,DET,-15.5,15.5
401810809,KXNBAGAME-26MAR12PHXIND,2026-03-12,PHX,IND,8.5,8.5
401810810,KXNBAGAME-26MAR12WASORL,2026-03-12,WAS,ORL,-14.5,14.5
401810811,KXNBAGAME-26MAR12BKNATL,2026-03-12,BKN,ATL,-15.5,15.5
401810812,KXNBAGAME-26MAR12MILMIA,2026-03-12,MIL,MIA,-6.5,6.5
401810813,KXNBAGAME-26MAR12DENSAS,2026-03-12,DEN,SAS,-5.5,5.5
401810814,KXNBAGAME-26MAR12BOSOKC,2026-03-12,BOS,OKC,-6.5,6.5
401810815,KXNBAGAME-26MAR12CHILAL,2026-03-12,CHI,LAL,-11.5,11.5
401810966,KXNBAGAME-26MAR12DALMEM,2026-03-12,DAL,MEM,4.5,4.5
401810816,KXNBAGAME-26MAR13MEMDET,2026-03-13,MEM,DET,-15.5,15.5
401810817,KXNBAGAME-26MAR13NYKIND,2026-03-13,NYK,IND,13.5,13.5
401810818,KXNBAGAME-26MAR13PHXTOR,2026-03-13,PHX,TOR,-4.5,4.5
401810819,KXNBAGAME-26MAR13NOPHOU,2026-03-13,NOP,HOU,-6.5,6.5
401810820,KXNBAGAME-26MAR13CLEDAL,2026-03-13,CLE,DAL,13.5,13.5
401810821,KXNBAGAME-26MAR13MINGSW,2026-03-13,MIN,GSW,5.5,5.5
401810822,KXNBAGAME-26MAR13UTAPOR,2026-03-13,UTA,POR,-14.5,14.5
401810823,KXNBAGAME-26MAR13CHILAC,2026-03-13,CHI,LAC,-13.5,13.5
401810824,KXNBAGAME-26MAR14BKNPHI,2026-03-14,BKN,PHI,-8.5,8.5
401810825,KXNBAGAME-26MAR14MILATL,2026-03-14,MIL,ATL,-9.5,9.5
401810826,KXNBAGAME-26MAR14WASBOS,2026-03-14,WAS,BOS,-20.5,20.5
401810827,KXNBAGAME-26MAR14ORLMIA,2026-03-14,ORL,MIA,-3.5,3.5
401810828,KXNBAGAME-26MAR14CHASAS,2026-03-14,CHA,SAS,-5.5,5.5
401810829,KXNBAGAME-26MAR14DENLAL,2026-03-14,DEN,LAL,2.5,2.5
401810830,KXNBAGAME-26MAR14SACLAC,2026-03-14,SAC,LAC,-13.5,13.5
401810831,KXNBAGAME-26MAR15MINOKC,2026-03-15,MIN,OKC,-9.5,9.5
401810832,KXNBAGAME-26MAR15DALCLE,2026-03-15,DAL,CLE,-16.5,16.5
401810833,KXNBAGAME-26MAR15DETTOR,2026-03-15,DET,TOR,3.5,3.5
401810834,KXNBAGAME-26MAR15INDMIL,2026-03-15,IND,MIL,-7.5,7.5
401810835,KXNBAGAME-26MAR15PORPHI,2026-03-15,POR,PHI,8.5,8.5
401810836,KXNBAGAME-26MAR15GSWNYK,2026-03-15,GSW,NYK,-14.5,14.5
401810837,KXNBAGAME-26MAR15UTASAC,2026-03-15,UTA,SAC,-2.5,2.5
401810838,KXNBAGAME-26MAR16ORLATL,2026-03-16,ORL,ATL,-2.5,2.5
401810839,KXNBAGAME-26MAR16GSWWAS,2026-03-16,GSW,WAS,7.5,7.5
401810840,KXNBAGAME-26MAR16PORBKN,2026-03-16,POR,BKN,10.5,10.5
401810841,KXNBAGAME-26MAR16PHXBOS,2026-03-16,PHX,BOS,-8.5,8.5
401810842,KXNBAGAME-26MAR16MEMCHI,2026-03-16,MEM,CHI,-6.5,6.5
401810843,KXNBAGAME-26MAR16DALNOP,2026-03-16,DAL,NOP,-8.5,8.5
401810844,KXNBAGAME-26MAR16LALHOU,2026-03-16,LAL,HOU,-2.5,2.5
401810845,KXNBAGAME-26MAR16SASLAC,2026-03-16,SAS,LAC,8.5,8.5
401810846,KXNBAGAME-26MAR17MIACHA,2026-03-17,MIA,CHA,-3.5,3.5
401810847,KXNBAGAME-26MAR17OKCORL,2026-03-17,OKC,ORL,9.5,9.5
401810848,KXNBAGAME-26MAR17DETWAS,2026-03-17,DET,WAS,18.5,18.5
401810849,KXNBAGAME-26MAR17INDNYK,2026-03-17,IND,NYK,-15.5,15.5
401810850,KXNBAGAME-26MAR17CLEMIL,2026-03-17,CLE,MIL,10.5,10.5
401810851,KXNBAGAME-26MAR17PHXMIN,2026-03-17,PHX,MIN,-3.5,3.5
401810852,KXNBAGAME-26MAR17PHIDEN,2026-03-17,PHI,DEN,-15.5,15.5
401810853,KXNBAGAME-26MAR17SASSAC,2026-03-17,SAS,SAC,13.5,13.5
401810854,KXNBAGAME-26MAR18GSWBOS,2026-03-18,GSW,BOS,-11.5,11.5
401810855,KXNBAGAME-26MAR18OKCBKN,2026-03-18,OKC,BKN,19.5,19.5
401810856,KXNBAGAME-26MAR18PORIND,2026-03-18,POR,IND,11.5,11.5
401810857,KXNBAGAME-26MAR18TORCHI,2026-03-18,TOR,CHI,7.5,7.5
401810859,KXNBAGAME-26MAR18UTAMIN,2026-03-18,UTA,MIN,-13.5,13.5
401810860,KXNBAGAME-26MAR18LACNOP,2026-03-18,LAC,NOP,-2.5,2.5
401810861,KXNBAGAME-26MAR18ATLDAL,2026-03-18,ATL,DAL,8.5,8.5
401810862,KXNBAGAME-26MAR18LALHOU,2026-03-18,LAL,HOU,-2.5,2.5
401858693,KXNBAGAME-26MAR18DENMEM,2026-03-18,DEN,MEM,13.5,13.5
401810863,KXNBAGAME-26MAR19ORLCHA,2026-03-19,ORL,CHA,-5.5,5.5
401810864,KXNBAGAME-26MAR19DETWAS,2026-03-19,DET,WAS,14.5,14.5
401810865,KXNBAGAME-26MAR19LALMIA,2026-03-19,LAL,MIA,-3.5,3.5
401810866,KXNBAGAME-26MAR19CLECHI,2026-03-19,CLE,CHI,13.5,13.5
401810867,KXNBAGAME-26MAR19LACNOP,2026-03-19,LAC,NOP,-1.5,1.5
401810868,KXNBAGAME-26MAR19PHXSAS,2026-03-19,PHX,SAS,-9.5,9.5
401810869,KXNBAGAME-26MAR19MILUTA,2026-03-19,MIL,UTA,5.5,5.5
401810870,KXNBAGAME-26MAR19PHISAC,2026-03-19,PHI,SAC,2.5,2.5
401810871,KXNBAGAME-26MAR20NYKBKN,2026-03-20,NYK,BKN,17.5,17.5
401810872,KXNBAGAME-26MAR20GSWDET,2026-03-20,GSW,DET,-5.5,5.5
401810873,KXNBAGAME-26MAR20ATLHOU,2026-03-20,ATL,HOU,-3.5,3.5
401810874,KXNBAGAME-26MAR20BOSMEM,2026-03-20,BOS,MEM,15.5,15.5
401810875,KXNBAGAME-26MAR20PORMIN,2026-03-20,POR,MIN,-2.5,2.5
401810876,KXNBAGAME-26MAR20TORDEN,2026-03-20,TOR,DEN,-6.5,6.5
401810877,KXNBAGAME-26MAR21OKCWAS,2026-03-21,OKC,WAS,20.5,20.5
401810878,KXNBAGAME-26MAR21MEMCHA,2026-03-21,MEM,CHA,-16.5,16.5
401810879,KXNBAGAME-26MAR21LALORL,2026-03-21,LAL,ORL,3.5,3.5
401810880,KXNBAGAME-26MAR21CLENOP,2026-03-21,CLE,NOP,4.5,4.5
401810881,KXNBAGAME-26MAR21GSWATL,2026-03-21,GSW,ATL,-10.5,10.5
401810882,KXNBAGAME-26MAR21MIAHOU,2026-03-21,MIA,HOU,-1.5,1.5
401810883,KXNBAGAME-26MAR21INDSAS,2026-03-21,IND,SAS,-18.5,18.5
401810884,KXNBAGAME-26MAR21LACDAL,2026-03-21,LAC,DAL,7.5,7.5
401810885,KXNBAGAME-26MAR21PHIUTA,2026-03-21,PHI,UTA,5.5,5.5
401810886,KXNBAGAME-26MAR21MILPHX,2026-03-21,MIL,PHX,-11.5,11.5
401810887,KXNBAGAME-26MAR22PORDEN,2026-03-22,POR,DEN,-8.5,8.5
401810888,KXNBAGAME-26MAR22BKNSAC,2026-03-22,BKN,SAC,-6.5,6.5
401810889,KXNBAGAME-26MAR22WASNYK,2026-03-22,WAS,NYK,-19.5,19.5
401810890,KXNBAGAME-26MAR22MINBOS,2026-03-22,MIN,BOS,-10.5,10.5
401810891,KXNBAGAME-26MAR22TORPHX,2026-03-22,TOR,PHX,2.5,2.5
401810892,KXNBAGAME-26MAR23MEMATL,2026-03-23,MEM,ATL,-13.5,13.5
401810893,KXNBAGAME-26MAR23LALDET,2026-03-23,LAL,DET,1.5,1.5
401810894,KXNBAGAME-26MAR23INDORL,2026-03-23,IND,ORL,-13.5,13.5
401810895,KXNBAGAME-26MAR23OKCPHI,2026-03-23,OKC,PHI,15.5,15.5
401810896,KXNBAGAME-26MAR23SASMIA,2026-03-23,SAS,MIA,4.5,4.5
401810897,KXNBAGAME-26MAR23HOUCHI,2026-03-23,HOU,CHI,8.5,8.5
401810898,KXNBAGAME-26MAR23TORUTA,2026-03-23,TOR,UTA,12.5,12.5
401810899,KXNBAGAME-26MAR23GSWDAL,2026-03-23,GSW,DAL,1.5,1.5
401810900,KXNBAGAME-26MAR23BKNPOR,2026-03-23,BKN,POR,-15.5,15.5
401810901,KXNBAGAME-26MAR23MILLAC,2026-03-23,MIL,LAC,-13.5,13.5
401810902,KXNBAGAME-26MAR24SACCHA,2026-03-24,SAC,CHA,-16.5,16.5
401810903,KXNBAGAME-26MAR24NOPNYK,2026-03-24,NOP,NYK,-8.5,8.5
401810904,KXNBAGAME-26MAR24ORLCLE,2026-03-24,ORL,CLE,-10.5,10.5
401810905,KXNBAGAME-26MAR24DENPHX,2026-03-24,DEN,PHX,5.5,5.5
401810906,KXNBAGAME-26MAR25ATLDET,2026-03-25,ATL,DET,-2.5,2.5
401810907,KXNBAGAME-26MAR25LALIND,2026-03-25,LAL,IND,10.5,10.5
401810908,KXNBAGAME-26MAR25CHIPHI,2026-03-25,CHI,PHI,-5.5,5.5
401810909,KXNBAGAME-26MAR25OKCBOS,2026-03-25,OKC,BOS,2.5,2.5
401810910,KXNBAGAME-26MAR25MIACLE,2026-03-25,MIA,CLE,-2.5,2.5
401810911,KXNBAGAME-26MAR25SASMEM,2026-03-25,SAS,MEM,16.5,16.5
401810912,KXNBAGAME-26MAR25WASUTA,2026-03-25,WAS,UTA,-4.5,4.5
401810913,KXNBAGAME-26MAR25HOUMIN,2026-03-25,HOU,MIN,1.5,1.5
401810914,KXNBAGAME-26MAR25DALDEN,2026-03-25,DAL,DEN,-12.5,12.5
401810915,KXNBAGAME-26MAR25BKNGSW,2026-03-25,BKN,GSW,-11.5,11.5
401810916,KXNBAGAME-26MAR25MILPOR,2026-03-25,MIL,POR,-12.5,12.5
401810917,KXNBAGAME-26MAR25TORLAC,2026-03-25,TOR,LAC,-4.5,4.5
401810918,KXNBAGAME-26MAR26NYKCHA,2026-03-26,NYK,CHA,-1.5,1.5
401810919,KXNBAGAME-26MAR26NOPDET,2026-03-26,NOP,DET,-4.5,4.5
401810920,KXNBAGAME-26MAR26SACORL,2026-03-26,SAC,ORL,-15.5,15.5
401810921,KXNBAGAME-26MAR27LACIND,2026-03-27,LAC,IND,8.5,8.5
401810922,KXNBAGAME-26MAR27ATLBOS,2026-03-27,ATL,BOS,-5.5,5.5
401810923,KXNBAGAME-26MAR27MIACLE,2026-03-27,MIA,CLE,-5.5,5.5
401810924,KXNBAGAME-26MAR27HOUMEM,2026-03-27,HOU,MEM,13.5,13.5
401810925,KXNBAGAME-26MAR27CHIOKC,2026-03-27,CHI,OKC,-19.5,19.5
401810926,KXNBAGAME-26MAR27NOPTOR,2026-03-27,NOP,TOR,-8.5,8.5
401810927,KXNBAGAME-26MAR27UTADEN,2026-03-27,UTA,DEN,-18.5,18.5
401810928,KXNBAGAME-26MAR27WASGSW,2026-03-27,WAS,GSW,-13.5,13.5
401810929,KXNBAGAME-26MAR27DALPOR,2026-03-27,DAL,POR,-10.5,10.5
401810930,KXNBAGAME-26MAR27BKNLAL,2026-03-27,BKN,LAL,-16.5,16.5
401810931,KXNBAGAME-26MAR28SASMIL,2026-03-28,SAS,MIL,17.5,17.5
401810932,KXNBAGAME-26MAR28PHICHA,2026-03-28,PHI,CHA,-6.5,6.5
401810933,KXNBAGAME-26MAR28SACATL,2026-03-28,SAC,ATL,-14.5,14.5
401810934,KXNBAGAME-26MAR28CHIMEM,2026-03-28,CHI,MEM,3.5,3.5
401810935,KXNBAGAME-26MAR28DETMIN,2026-03-28,DET,MIN,-2.5,2.5
401810936,KXNBAGAME-26MAR28UTAPHX,2026-03-28,UTA,PHX,-16.5,16.5
401810937,KXNBAGAME-26MAR29LACMIL,2026-03-29,LAC,MIL,14.5,14.5
401810938,KXNBAGAME-26MAR29MIAIND,2026-03-29,MIA,IND,9.5,9.5
401810939,KXNBAGAME-26MAR29SACBKN,2026-03-29,SAC,BKN,1.5,1.5
401810940,KXNBAGAME-26MAR29BOSCHA,2026-03-29,BOS,CHA,1.5,1.5
401810941,KXNBAGAME-26MAR29ORLTOR,2026-03-29,ORL,TOR,-1.5,1.5
401810942,KXNBAGAME-26MAR29WASPOR,2026-03-29,WAS,POR,-16.5,16.5
401810943,KXNBAGAME-26MAR29HOUNOP,2026-03-29,HOU,NOP,5.5,5.5
401810944,KXNBAGAME-26MAR29NYKOKC,2026-03-29,NYK,OKC,-8.5,8.5
401810945,KXNBAGAME-26MAR29GSWDEN,2026-03-29,GSW,DEN,-12.5,12.5
401810946,KXNBAGAME-26MAR30PHIMIA,2026-03-30,PHI,MIA,2.5,2.5
401810947,KXNBAGAME-26MAR30BOSATL,2026-03-30,BOS,ATL,-1.5,1.5
401810948,KXNBAGAME-26MAR30PHXMEM,2026-03-30,PHX,MEM,12.5,12.5
401810949,KXNBAGAME-26MAR30CHISAS,2026-03-30,CHI,SAS,-18.5,18.5
401810950,KXNBAGAME-26MAR30MINDAL,2026-03-30,MIN,DAL,7.5,7.5
401810951,KXNBAGAME-26MAR30CLEUTA,2026-03-30,CLE,UTA,17.5,17.5
401810952,KXNBAGAME-26MAR30DETOKC,2026-03-30,DET,OKC,-12.5,12.5
401810953,KXNBAGAME-26MAR30WASLAL,2026-03-30,WAS,LAL,-15.5,15.5
401810954,KXNBAGAME-26MAR31PHXORL,2026-03-31,PHX,ORL,-2.5,2.5
401810955,KXNBAGAME-26MAR31CHABKN,2026-03-31,CHA,BKN,17.5,17.5
401810956,KXNBAGAME-26MAR31TORDET,2026-03-31,TOR,DET,-2.5,2.5
401810957,KXNBAGAME-26MAR31NYKHOU,2026-03-31,NYK,HOU,-1.5,1.5
401810958,KXNBAGAME-26MAR31CLELAL,2026-03-31,CLE,LAL,-2.5,2.5
401810959,KXNBAGAME-26MAR31PORLAC,2026-03-31,POR,LAC,-5.5,5.5
401858694,KXNBAGAME-26MAR31DALMIL,2026-03-31,DAL,MIL,1.5,1.5
401810858,KXNBAGAME-26APR01NYKMEM,2026-04-01,NYK,MEM,14.5,14.5
401810960,KXNBAGAME-26APR01PHIWAS,2026-04-01,PHI,WAS,15.5,15.5
401810961,KXNBAGAME-26APR01BOSMIA,2026-04-01,BOS,MIA,4.5,4.5
401810962,KXNBAGAME-26APR01ATLORL,2026-04-01,ATL,ORL,4.5,4.5
401810963,KXNBAGAME-26APR01SACTOR,2026-04-01,SAC,TOR,-13.5,13.5
401810964,KXNBAGAME-26APR01INDCHI,2026-04-01,IND,CHI,-4.5,4.5
401810965,KXNBAGAME-26APR01MILHOU,2026-04-01,MIL,HOU,-17.5,17.5
401810967,KXNBAGAME-26APR01DENUTA,2026-04-01,DEN,UTA,16.5,16.5
401810968,KXNBAGAME-26APR01SASGSW,2026-04-01,SAS,GSW,13.5,13.5
401810969,KXNBAGAME-26APR02PHXCHA,2026-04-02,PHX,CHA,-5.5,5.5
401810970,KXNBAGAME-26APR02MINDET,2026-04-02,MIN,DET,-3.5,3.5
401810971,KXNBAGAME-26APR02LALOKC,2026-04-02,LAL,OKC,-9.5,9.5
401810972,KXNBAGAME-26APR02CLEGSW,2026-04-02,CLE,GSW,10.5,10.5
401810973,KXNBAGAME-26APR02NOPPOR,2026-04-02,NOP,POR,-6.5,6.5
401810974,KXNBAGAME-26APR02SASLAC,2026-04-02,SAS,LAC,3.5,3.5
401810975,KXNBAGAME-26APR03INDCHA,2026-04-03,IND,CHA,-15.5,15.5
401810976,KXNBAGAME-26APR03MINPHI,2026-04-03,MIN,PHI,-2.5,2.5
401810977,KXNBAGAME-26APR03ATLBKN,2026-04-03,ATL,BKN,16.5,16.5
401810978,KXNBAGAME-26APR03CHINYK,2026-04-03,CHI,NYK,-15.5,15.5
401810979,KXNBAGAME-26APR03UTAHOU,2026-04-03,UTA,HOU,-17.5,17.5
401810980,KXNBAGAME-26APR03TORMEM,2026-04-03,TOR,MEM,13.5,13.5
401810981,KXNBAGAME-26APR03BOSMIL,2026-04-03,BOS,MIL,17.5,17.5
401810982,KXNBAGAME-26APR03ORLDAL,2026-04-03,ORL,DAL,6.5,6.5
401810983,KXNBAGAME-26APR03NOPSAC,2026-04-03,NOP,SAC,5.5,5.5
401810984,KXNBAGAME-26APR04WASMIA,2026-04-04,WAS,MIA,-17.5,17.5
401810985,KXNBAGAME-26APR04SASDEN,2026-04-04,SAS,DEN,2.5,2.5
401810986,KXNBAGAME-26APR04DETPHI,2026-04-04,DET,PHI,3.5,3.5
401810987,KXNBAGAME-26APR05TORBOS,2026-04-05,TOR,BOS,-9.5,9.5
401810988,KXNBAGAME-26APR05WASBKN,2026-04-05,WAS,BKN,-3.5,3.5
401810989,KXNBAGAME-26APR05PHXCHI,2026-04-05,PHX,CHI,10.5,10.5
401810990,KXNBAGAME-26APR05MEMMIL,2026-04-05,MEM,MIL,-5.5,5.5
401810991,KXNBAGAME-26APR05INDCLE,2026-04-05,IND,CLE,-16.5,16.5
401810992,KXNBAGAME-26APR05CHAMIN,2026-04-05,CHA,MIN,2.5,2.5
401810993,KXNBAGAME-26APR05ORLNOP,2026-04-05,ORL,NOP,4.5,4.5
401810994,KXNBAGAME-26APR05UTAOKC,2026-04-05,UTA,OKC,-22.5,22.5
401810995,KXNBAGAME-26APR05LALDAL,2026-04-05,LAL,DAL,1.5,1.5
401810996,KXNBAGAME-26APR05LACSAC,2026-04-05,LAC,SAC,12.5,12.5
401810997,KXNBAGAME-26APR05HOUGSW,2026-04-05,HOU,GSW,3.5,3.5
401810998,KXNBAGAME-26APR06NYKATL,2026-04-06,NYK,ATL,-1.5,1.5
401810999,KXNBAGAME-26APR06DETORL,2026-04-06,DET,ORL,2.5,2.5
401811000,KXNBAGAME-26APR06CLEMEM,2026-04-06,CLE,MEM,14.5,14.5
401811001,KXNBAGAME-26APR06PHISAS,2026-04-06,PHI,SAS,-8.5,8.5
401811002,KXNBAGAME-26APR06PORDEN,2026-04-06,POR,DEN,-8.5,8.5
401811003,KXNBAGAME-26APR07CHIWAS,2026-04-07,CHI,WAS,6.5,6.5
401811004,KXNBAGAME-26APR07CHABOS,2026-04-07,CHA,BOS,-4.5,4.5
401811005,KXNBAGAME-26APR07MILBKN,2026-04-07,MIL,BKN,2.5,2.5
401811006,KXNBAGAME-26APR07MIATOR,2026-04-07,MIA,TOR,-1.5,1.5
401811007,KXNBAGAME-26APR07MININD,2026-04-07,MIN,IND,12.5,12.5
401811008,KXNBAGAME-26APR07UTANOP,2026-04-07,UTA,NOP,-11.5,11.5
401811009,KXNBAGAME-26APR07SACGSW,2026-04-07,SAC,GSW,-14.5,14.5
401811010,KXNBAGAME-26APR07OKCLAL,2026-04-07,OKC,LAL,17.5,17.5
401811011,KXNBAGAME-26APR07DALLAC,2026-04-07,DAL,LAC,-11.5,11.5
401811012,KXNBAGAME-26APR07HOUPHX,2026-04-07,HOU,PHX,-1.5,1.5
401811013,KXNBAGAME-26APR08ATLCLE,2026-04-08,ATL,CLE,-1.5,1.5
401811014,KXNBAGAME-26APR08MINORL,2026-04-08,MIN,ORL,-6.5,6.5
401811015,KXNBAGAME-26APR08MILDET,2026-04-08,MIL,DET,-18.5,18.5
401811016,KXNBAGAME-26APR08PORSAS,2026-04-08,POR,SAS,-3.5,3.5
401811017,KXNBAGAME-26APR08MEMDEN,2026-04-08,MEM,DEN,-22.5,22.5
401811018,KXNBAGAME-26APR08OKCLAC,2026-04-08,OKC,LAC,6.5,6.5
401811019,KXNBAGAME-26APR08DALPHX,2026-04-08,DAL,PHX,-10.5,10.5
401811020,KXNBAGAME-26APR09MIATOR,2026-04-09,MIA,TOR,-4.5,4.5
401811021,KXNBAGAME-26APR09CHIWAS,2026-04-09,CHI,WAS,6.5,6.5
401811022,KXNBAGAME-26APR09INDBKN,2026-04-09,IND,BKN,2.5,2.5
401811023,KXNBAGAME-26APR09BOSNYK,2026-04-09,BOS,NYK,-4.5,4.5
401811024,KXNBAGAME-26APR09PHIHOU,2026-04-09,PHI,HOU,-3.5,3.5
401811025,KXNBAGAME-26APR09LALGSW,2026-04-09,LAL,GSW,-4.5,4.5
401811026,KXNBAGAME-26APR10DETCHA,2026-04-10,DET,CHA,-5.5,5.5
401811027,KXNBAGAME-26APR10MIAWAS,2026-04-10,MIA,WAS,17.5,17.5
401811028,KXNBAGAME-26APR10CLEATL,2026-04-10,CLE,ATL,-7.5,7.5
401811029,KXNBAGAME-26APR10NOPBOS,2026-04-10,NOP,BOS,-16.5,16.5
401811030,KXNBAGAME-26APR10PHIIND,2026-04-10,PHI,IND,14.5,14.5
401811031,KXNBAGAME-26APR10TORNYK,2026-04-10,TOR,NYK,-6.5,6.5
401811032,KXNBAGAME-26APR10ORLCHI,2026-04-10,ORL,CHI,14.5,14.5
401811033,KXNBAGAME-26APR10MINHOU,2026-04-10,MIN,HOU,-10.5,10.5
401811034,KXNBAGAME-26APR10BKNMIL,2026-04-10,BKN,MIL,-9.5,9.5
401811035,KXNBAGAME-26APR10DALSAS,2026-04-10,DAL,SAS,-17.5,17.5
401811036,KXNBAGAME-26APR10MEMUTA,2026-04-10,MEM,UTA,-3.5,3.5
401811037,KXNBAGAME-26APR10OKCDEN,2026-04-10,OKC,DEN,-12.5,12.5
401811038,KXNBAGAME-26APR10LACPOR,2026-04-10,LAC,POR,-1.5,1.5
401811039,KXNBAGAME-26APR10GSWSAC,2026-04-10,GSW,SAC,10.5,10.5
401811040,KXNBAGAME-26APR10PHXLAL,2026-04-10,PHX,LAL,2.5,2.5
401811041,KXNBAGAME-26APR12ORLBOS,2026-04-12,ORL,BOS,13.5,13.5
